code,disclosure_year,report_year,file_name,sentence_id,AI_sentence,matched_keywords,total_sentences_in_report,innovation_score,risk_score,label
000008,2022,2021,000008_2022_2021年年度报告.pdf,1027,"其他说明49、税金及附加单位：元项目本期发生额上期发生额城市维护建设税5,596,001.287,156,032.86教育费附加2,578,511.333,031,304.94房产税1,391,586.011,391,943.08土地使用税756,416.00631,935.96印花税3,559,341.331,718,463.86地方教育费附加1,726,073.641,995,552.86残疾人保障金0.00344,867.06其他172,108.21288,607.70合计15,780,037.8016,558,708.32其他说明：50、销售费用单位：元项目本期发生额上期发生额职工薪酬102,608,973.16100,733,673.49售后服务费71,826,519.4560,645,064.23客户招待、服务费48,803,873.3641,933,065.36差旅通讯费用17,561,702.8016,794,147.24185神州高铁技术股份有限公司2021年年度报告全文市场推广类5,065,785.458,759,159.19办公及行政费用7,064,625.078,983,886.90其他3,534,583.123,211,940.43合计256,466,062.41241,060,936.8451、管理费用单位：元项目本期发生额上期发生额职工薪酬164,722,524.25184,569,036.30中介服务及咨询费21,542,677.8931,903,709.45折旧摊销费91,439,205.8054,619,687.41租赁费2,380,980.1726,115,622.12业务招待费15,590,657.2721,927,383.19办公及日常修理6,224,040.849,089,856.06物业及水电暖费用4,753,952.705,588,008.63股权激励费用-3,271,469.895,391,027.23通讯差旅费1,247,636.804,144,937.84车辆及运输费用1,891,438.162,582,046.39会务费94,671.42652,814.33其他9,861,081.348,067,932.73合计316,477,396.75354,652,061.6852、研发费用单位：元项目本期发生额上期发生额人工费用113,809,242.1797,407,513.41中试材料费用27,976,790.4829,480,190.80非流动资产摊销及租赁费32,657,678.3428,436,038.91委托外部研发费用13,344,528.3435,673,069.45员工办公差旅12,091,146.0113,039,934.33测试费用与设备维护580,507.271,339,171.51交通费736,591.93771,460.22其他7,540,671.583,482,397.63合计208,737,156.12209,629,776.26186神州高铁技术股份有限公司2021年年度报告全文53、财务费用单位：元项目本期发生额上期发生额利息费用196,184,133.10128,228,752.13减：利息收入8,032,514.2910,409,224.97加：汇兑损失284,052.474,554,916.18其他支出3,875,522.785,892,183.02合计192,311,194.06128,266,626.3654、其他收益单位：元产生其他收益的来源本期发生额上期发生额增值税即征即退49,683,619.2173,030,252.02北京市经济和信息化局政府补助款项17,000,000.003,000,000.00个税手续费返还2,574,003.3223,365.46北京市经济和信息化局2020年高精尖产2,000,000.000.00业发展资金南京市财政局南京市科学技术局(系统)2020年度省第六批宁2020年省科技1,645,508.330.00成果转化贴息车底智能巡检机器人系统课题研究经费1,500,000.000.00崇明区财政扶持项目企业扶持资金1,119,000.000.00南京建邺高新技术产业开发区管理委员1,000,000.000.00会成长奖励扶持资金天津东疆保税港区产业发展基金575,250.740.002019年度瞪羚企业专项扶助款550,000.000.00社保补贴528,067.690.00减免税款526,322.540.00南京建邺高新技术产业开发区管理委员会建邺区2020年度企业研发机构建设经500,000.000.00费补助苏州工业园区科技发展资金500,000.000.00苏财建（2020）86号2020年苏州市服务500,000.000.00业发展引导流ZXLT0020016北京市科委城市轨道交通493,407.180.00车辆智能巡检装备及调度系统研究项目187神州高铁技术股份有限公司2021年年度报告全文专项经费360智能检测系统研发及产业化项目补490,000.000.00助高新技术补贴第二批款400,000.000.00苏州市核心技术产品补贴园区配套奖励324,650.000.00江苏省科技成果转化项目267,141.146,802,424.97企业清洁生产审核奖款200,000.000.00苏财教（2020）36号苏州市2020年度第200,000.000.00五批科技发展补贴苏财教（2020）46号苏州市2020年度第200,000.000.00九批科技发展补贴株洲市信息产业发展专项（第二批）资200,000.000.00金培训补贴189,000.000.00东疆促进发展金182,720.690.00天津促进产业发展资金147,776.660.00知识产权战略推进专项资金127,200.000.00企业知识产权保护体系建设研究120,000.000.00财政局技能证补贴112,000.000.00株洲市经济信息产业发展专项资金111,300.000.00南京市建邺区财政局发放区市场监督局100,000.000.00第十一届建邺区政府质量奖提名奖奖励增值税加计扣除94,842.130.002019年度科技金融产业发展专项资金0.002,920,000.002019年智能制造绿色发展专项资金0.001,000,000.00朝阳区高新技术产业发展引导资金支持0.00700,000.00项目（数据记录及无线传输装置）动车组轮轴在线超声无损检测智能机器0.004,900,000.00人成果转化项目补贴款基于智慧协同工业互联网技术的动车组0.001,000,000.00在线监测装备转化项目中关村科技园区电子城科技园管理委员0.00700,000.00会高新资金拨款其他政府补助6,652,114.177,310,730.11合计90,813,923.80101,386,772.56188神州高铁技术股份有限公司2021年年度报告全文55、投资收益单位：元项目本期发生额上期发生额权益法核算的长期股权投资收益64,383,217.56-16,029,187.86处置交易性金融资产取得的投资收益90,149.47841,924.86其他权益工具投资在持有期间取得的股利8,559,573.263,519,252.81收入银行理财收益857,787.321,665,773.54其他0.00498,000.00合计73,890,727.61-9,504,236.6556、公允价值变动收益单位：元产生公允价值变动收益的来源本期发生额上期发生额交易性金融资产121,527.15-63,331.05衍生金融负债0.00688,000.00合计121,527.15624,668.9557、信用减值损失单位：元项目本期发生额上期发生额其他应收款坏账损失-7,108,560.11-16,707,571.12长期应收款坏账损失25,529,559.76-25,503,559.76应收账款坏账损失60,666,034.21-32,322,280.87预付账款坏账损失-121,850.00-23,386.20应收票据坏账损失85,477.68-1,055,446.13合计79,050,661.54-75,612,244.0858、资产减值损失单位：元项目本期发生额上期发生额三、长期股权投资减值损失-1,200,457,974.070.00十一、商誉减值损失-84,677,397.43-638,716,929.13十二、合同资产减值损失-23,766,192.87-2,403,094.96189神州高铁技术股份有限公司2021年年度报告全文合计-1,308,901,564.37-641,120,024.0959、资产处置收益单位：元资产处置收益的来源本期发生额上期发生额未划分为持有待售的非流动资产处置收2,026,062.121,387,835.54益其中:固定资产处置收益2,026,062.121,387,835.5460、营业外收入单位：元计入当期非经常性损益的金项目本期发生额上期发生额额非流动资产毁损报废利得621.350.00621.35其中：固定资产毁损报废利得621.350.00621.35违约金0.00653,263.550.00其他618,126.77327,205.11618,126.77合计618,748.12980,468.66618,748.1261、营业外支出单位：元计入当期非经常性损益的金项目本期发生额上期发生额额对外捐赠1,183,000.001,340,000.001,183,000.00非流动资产毁损报废损失1,402,133.32308,947.511,402,133.32其中：固定资产毁损报废损失277,818.08308,947.51277,818.08无形资产毁损报废损失1,124,315.240.001,124,315.24违约金及其他2,668,865.0210,256,469.062,668,865.02合计5,253,998.3411,905,416.575,253,998.3462、所得税费用（1）所得税费用表单位：元项目本期发生额上期发生额190神州高铁技术股份有限公司2021年年度报告全文当期所得税费用22,248,915.7856,568,472.93递延所得税费用2,140,730.04-32,311,667.98合计24,389,645.8224,256,804.95（2）会计利润与所得税费用调整过程单位：元项目本期发生额利润总额-1,354,395,117.04按法定/适用税率计算的所得税费用-338,598,779.26子公司适用不同税率的影响-20,080,764.22调整以前期间所得税的影响-6,474,528.64非应税收入的影响-18,472,681.90不可抵扣的成本、费用和损失的影响20,340,474.68使用前期未确认递延所得税资产的可抵扣亏损的影响-762,364.81本期未确认递延所得税资产的可抵扣暂时性差异或可抵扣亏397,633,453.06损的影响其他-9,195,163.09所得税费用24,389,645.8263、其他综合收益详见附注七、44其他综合收益",机器人,1104,5,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,11,"由企业或者其他单位管理的非国铁集货运专用铁路指团管辖的专有货运铁路本报告大型工业企业指钢铁、电力、大型工业企业指水泥、港口等国铁集团指中国国家铁路集团有限公司5神州高铁技术股份有限公司2022年年度报告全文第二节公司简介和主要财务指标一、公司信息股票简称神州高铁股票代码000008股票上市证券交易所深圳证券交易所公司的中文名称神州高铁技术股份有限公司公司的中文简称神州高铁公司的外文名称（如有）ChinaHighSpeedRailwayTechnologyCo.,Ltd.公司的外文名称缩写（如CHSR有）公司的法定代表人王志全注册地址北京市海淀区高梁桥斜街59号院1号楼16层1606注册地址的邮政编码100044公司注册地址历史变更情况无办公地址北京市海淀区高梁桥斜街59号院1号楼中坤大厦16层办公地址的邮政编码100044公司网址http://www.shenzhou-gaotie.com/电子信箱dongmi@shenzhou-gaotie.com二、联系人和联系方式董事会秘书证券事务代表姓名侯小婧季晓东北京市海淀区高梁桥斜街59号院1号北京市海淀区高梁桥斜街59号院1号联系地址楼中坤大厦16层楼中坤大厦16层电话010-56500561010-56500561传真010-56500561010-56500561电子信箱dongmi@shenzhou-gaotie.comdongmi@shenzhou-gaotie.com三、信息披露及备置地点公司披露年度报告的证券交易所网站《证券时报》、《证券日报》公司披露年度报告的媒体名称及网址www.cninfo.com.cn公司年度报告备置地点北京市海淀区高梁桥斜街59号院1号楼中坤大厦16层四、注册变更情况统一社会信用代码统一社会信用代码：91110000192184333K公司上市以来主营业务的变化情况（如有）经营范围增加：汽车新车销售、汽车旧车销售历次控股股东的变更情况（如有）无变更6神州高铁技术股份有限公司2022年年度报告全文五、其他有关资料公司聘请的会计师事务所会计师事务所名称信永中和会计师事务所（特殊普通合伙）会计师事务所办公地址北京市东城区朝阳门北大街8号富华大厦A座8层签字会计师姓名宋刚、王丽娜公司聘请的报告期内履行持续督导职责的保荐机构□适用不适用公司聘请的报告期内履行持续督导职责的财务顾问□适用不适用六、主要会计数据和财务指标公司是否需追溯调整或重述以前年度会计数据□是否2022年2021年本年比上年增减2020年营业收入（元）1,772,952,858.322,214,804,536.96-19.95%1,917,519,166.43归属于上市公司股东-846,257,790.47-1,394,382,238.7439.31%-894,441,536.86的净利润（元）归属于上市公司股东的扣除非经常性损益-879,103,603.36-1,408,084,869.9537.57%-921,903,607.77的净利润（元）经营活动产生的现金573,321,770.79458,771,832.0124.97%520,039,172.94流量净额（元）基本每股收益（元/-0.31-0.5543.64%-0.33股）稀释每股收益（元/-0.31-0.5543.64%-0.33股）加权平均净资产收益-17.66%-30.97%13.31%-0.13%率2022年末2021年末本年末比上年末增减2020年末总资产（元）11,248,084,947.0312,379,477,068.13-9.14%12,828,310,640.73归属于上市公司股东4,376,254,644.255,202,464,695.01-15.88%6,544,641,780.09的净资产（元）公司最近三个会计年度扣除非经常性损益前后净利润孰低者均为负值，且最近一年审计报告显示公司持续经营能力存在不确定性□是否扣除非经常损益前后的净利润孰低者为负值是□否项目2022年2021年备注营业收入（元）1,772,952,858.322,214,804,536.96不适用营业收入扣除金额（元）39,419,675.39110,307,744.54与主营业务无关营业收入扣除后金额（元）1,733,533,182.932,104,496,792.42与主营业务相关7神州高铁技术股份有限公司2022年年度报告全文七、境内外会计准则下会计数据差异1、同时按照国际会计准则与按照中国会计准则披露的财务报告中净利润和净资产差异情况□适用不适用公司报告期不存在按照国际会计准则与按照中国会计准则披露的财务报告中净利润和净资产差异情况",AI,1079,0,1,risk
000008,2023,2022,000008_2023_2022年年度报告.pdf,38,2021年12月28日，工业和信息化部等八部门联合印发了《“十四五”智能制造发展规划》，提出“十四五”及未来相当长一段时期，推进智能制造，要立足制造本质，紧扣智能特征，以工艺、装备为核心，以数据为基础，依托制造单元、车间、工厂、供应链等载体，构建虚实融合、知识驱动、动态优化、安全高效、绿色低碳的智能制造系统，推动制造业实现数字化转型、网络化协同、智能化变革,智能化,1079,4,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,39,党的二十大报告提出推动战略性新兴产业融合集群发展，构建新一代信息技术、人工智能、生物技术、新能源、新材料、高端装备、绿色环保等一批新的增长引擎,人工智能,1079,1,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,41,“智能化+绿色”转型升级将成为大型工业企业和制造业等行业发展方向，市场空间巨大,智能化,1079,1,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,46,在保持空心车轴超声波探伤机、列车清洗机、铁路信号微机联锁系统、通过式车轮探伤系统、车载旅客信息系统等核心产品技术和市场领先优势的基础上，公司持续加大智能化、信息化、数字化产品研发和市场推广力度，动车组巡检机器人、钢轨多功能维修机、轨道交通车辆动力牵引系统、轨边声学检测系统、数据修车系统等新产品陆续实现批量销售，形成新的利润增长点,"智能化,机器人",1079,5,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,50,2021年以来，地铁运营业务为神州高铁贡献了稳定的分红收益，为公司轨道交通运营检修装备研发、推广、智能化升级提供了良好的应用场景，有效发挥了协同作用,智能化,1079,4,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,52,2021年底，成立神州高铁轨道运维技术（北京）有限公司，业务逐步拓展至为客户提供运营管理、整线维保、机车租赁、机车维修、机车新能源改造等各类服务，并持续推动货运专用铁路线运营的智能化和无人化升级,智能化,1079,1,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,79,随着人工智能等技术不断发展，工业企业通过智能物流输送、无人驾驶等方式，实现货物运输、仓储、配送、包装、装卸等物流活动自动化运作的需求显著,"人工智能,自动化",1079,1,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,83,可以解决有轨机车的位置检测和系统连锁功能，配合自动化系统实现减员增效的目的,自动化,1079,1,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,85,2、行车无人化系统行车无人化系统主要是将传统桥式起重机控制系统进行自动化控制升级，并和库区管理系统（WMS）有机整合起来，与客户的生产管理系统（MES、ERP等）对接，自动生成行车作业任务,"自动化,自动生成",1079,1,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,86,其可以提高企业自动化、智能化程度，实现行车减轻生产人员劳动强度，避免因生产任务重、劳动强度高引起的生产事故,"智能化,自动化",1079,3,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,94,5、堆取料机无人化系统堆取料机无人化系统主要由堆取料机机上智能化控制系统组成，主要包含机上PLC系统、机上3D激光扫描仪、定位装置、机上视频监控系统等,智能化,1079,1,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,95,其优势在于可实现堆料位置检测数据更加精确、以其位置数据为基础，可更好实现自动化、智能化操作,"智能化,自动化",1079,2,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,97,6、平移小车自动化系统采用格雷母线定位技术，非接触式传感器测量技术现场总线控制技术、变频控制技术以及PLC控制技术、实现了15-100m钢轨原料的进料,自动化,1079,1,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,99,同时，降低焊轨厂成本、整体提高工作效率，传统上轨问题即可解决，人员安全也得到保障，实现钢轨无损搬运，体现钢轨生产自动化的优点,自动化,1079,2,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,126,大型工业企业智能物流装备板块相关业务已在国内龙头水泥厂、钢厂等实现落地，其中重庆钢铁炼焦炉机车无人化改造项目提高了作业自动化、智能化水平，提升了作业效率,"智能化,自动化",1079,4,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,155,司长期持续发展提供动力护效率完成系统结项及成为公司在钢铁等大型企业新的经济工控产品智能在运行效率方面建立电机车无人化重庆钢铁的工程增长点，为公司长期持续发展提供动化、无人化升级行业标杆化落地力在国内水泥行业实现业绩重大突破，实现天车自动实现客户试用及在运行效率方面建立天车无人化产品成为公司新的经济增长点，为公司长化、无人化升级首台套销售行业标杆期持续发展提供动力丰富公司货站市场智能化装备品种，将现有的人工调铁路调车智能管通过铁路局科技技术水平达到国内先提升公司在轨道交通运营维保装备领车作业模式实现控系统成果评审进水平域核心竞争力，为货站业务增长提供无人化作业持续发展动力将现有的全人工丰富公司货检市场智能化装备品种，的货检作业模式通过铁路局科技技术水平达到国内先提升公司在轨道交通运营维保装备领智能货检实现了无人化作成果评审进水平域核心竞争力，为货站业务增长提供业持续发展动力将现有的全人工丰富公司货检市场智能化装备品种，接发列车状态监的接发车作业模实现客户试用及技术水平达到国内先提升公司在轨道交通运营维保装备领测及预警系统式实现了无人化首台套销售进水平域核心竞争力，为货站业务增长提供作业持续发展动力动车组空心车轴样机已试用,智能化,1079,12,0,innovation
000008,2023,2022,000008_2023_2022年年度报告.pdf,156,本丰富公司机辆智能化装备品种，提升实现动车组空心技术水平达到国内先智能探伤机器人年获得广州局科公司在轨道交通运营维保装备领域核轴探伤智能化进水平研究技进步特等奖心竞争力扩大试范围,"智能化,机器人",1079,2,0,innovation
